CHR	GENE_ID	GENE_NAME	gene_start	gene_stop	total_sample_count	z_score
13	ENSG00000083544.13	TDRD3	60396456	60573878	125	0.008373400553536945
13	ENSG00000083642.18	PDS5B	32586426	32778019	95	-0.3999989923815383
19	ENSG00000083814.13	ZNF671	57719750	57727624	129	-0.15791777449936875
19	ENSG00000083828.15	ZNF586	57769654	57819740	130	-0.16131980344889624
1	ENSG00000084070.11	SMAP2	40344849	40423326	103	-0.2309127645814643
12	ENSG00000084112.14	SSH1	108778271	108857590	116	-0.27229633400934605
12	ENSG00000084463.7	WBP11	14784578	14803540	123	0.3274936731771204
2	ENSG00000084676.15	NCOA1	24491913	24770702	109	-0.4257105119942881
2	ENSG00000084731.14	KIF3C	25926595	25982749	139	-0.3265507202709132
2	ENSG00000084754.10	HADHA	26190634	26244726	76	-0.34995335599243593
6	ENSG00000085377.13	PREP	105277564	105403084	120	-0.2832258408069661
6	ENSG00000085382.11	HACE1	104728092	104859919	101	-0.035309998496594414
1	ENSG00000085491.15	SLC25A24	108134035	108199925	116	0.547416675812158
7	ENSG00000085662.13	AKR1B1	134442349	134459252	131	-0.30984044132941496
11	ENSG00000085733.15	CTTN	70398488	70436584	128	0.291256360242938
11	ENSG00000085741.12	WNT11	76186324	76210736	27	0.10416445568645576
2	ENSG00000085760.14	MTIF2	55236594	55269347	87	-0.6001815379379476
8	ENSG00000085788.13	DDHD2	38225217	38262833	61	0.023337866254147244
1	ENSG00000085831.15	TTC39A	51287257	51345116	44	-0.16796922366842734
2	ENSG00000085978.21	ATG16L1	233210050	233295674	124	-0.14008455823168411
1	ENSG00000085998.13	POMGNT1	46188681	46198443	100	-0.029661283102180875
1	ENSG00000086015.20	MAST2	45786986	46036124	153	0.14559657295847953
9	ENSG00000086062.12	B4GALT1	33104081	33167356	111	0.2564554813349754
11	ENSG00000086205.16	FOLH1	49146634	49208670	105	0.1242886269328674
7	ENSG00000086289.11	EPDR1	37920560	37951941	139	2.1361266387323967
5	ENSG00000086570.12	FAT2	151504092	151568944	155	0.8721287971220958
15	ENSG00000086666.18	ZFAND6	80059567	80138393	78	-0.11255738850566836
7	ENSG00000087077.13	TRIP6	100867137	100873454	128	-0.30303557187765245
7	ENSG00000087085.13	ACHE	100889993	100896974	101	-0.41189102479082973
19	ENSG00000087086.14	FTL	48965300	48966878	82	1.0232500815134211
5	ENSG00000087116.14	ADAMTS2	179110850	179345430	140	-0.056828914284836426
17	ENSG00000087157.18	PGS1	78378639	78425114	138	-0.18676106341927606
16	ENSG00000087253.12	LPCAT2	55508997	55586670	118	0.20563803103912406
12	ENSG00000087470.17	DNM1L	32679199	32745650	130	-0.16131980344889624
12	ENSG00000087502.17	ERGIC2	29337351	29381189	86	-0.6001815379379476
1	ENSG00000088035.15	ALG6	63367589	63438562	124	0.013281101670403727
19	ENSG00000088038.17	CNOT3	54137727	54154455	157	-0.479051972155407
19	ENSG00000088256.8	GNA11	3094409	3124004	147	-0.0827028487445084
20	ENSG00000088298.12	EDEM2	35115356	35147364	114	-0.26654396201059866
20	ENSG00000088305.18	DNMT3B	32762384	32809356	54	-0.24800854112574594
3	ENSG00000088727.12	KIF9	47228025	47283451	90	-0.38887773985062657
20	ENSG00000088876.11	ZNF343	2481816	2524702	119	-0.44037194274585617
20	ENSG00000088888.17	MAVS	3846798	3876123	144	-0.3360517903287964
20	ENSG00000088970.15	KIZ	21125982	21246622	83	-0.6001815379379476
12	ENSG00000089022.13	MAPKAPK5	111843102	111902238	68	-0.32051474635178745
20	ENSG00000089048.14	ESF1	13714321	13784886	137	-0.3225561097940222
12	ENSG00000089053.12	ANAPC5	121308356	121399896	55	-0.6001815379379476
20	ENSG00000089091.16	DZANK1	18383366	18467126	133	-0.02823140777677796
20	ENSG00000089101.17	CFAP61	20056617	20360702	159	0.5958776965185865
12	ENSG00000089127.12	OAS1	112906776	112933222	101	-0.2236005116437121
12	ENSG00000089250.18	NOS1	117208141	117452170	134	0.10942076907171247
14	ENSG00000089902.9	RCOR1	102592660	102730576	105	-0.2379464555025401
14	ENSG00000090060.17	PAPOLA	96502372	96567111	72	-0.07192204271964509
14	ENSG00000090061.17	CCNK	99481168	99535044	109	-0.2512394860506285
1	ENSG00000090104.11	RGS1	192575726	192580031	72	-0.07192204271964509
16	ENSG00000090238.11	YPEL3	30092313	30096244	72	-0.6001815379379476
7	ENSG00000090266.12	NDUFB2	140696820	140706646	53	0.4762717730729331
4	ENSG00000090316.15	MAEA	1289850	1340137	128	-0.6001815379379476
19	ENSG00000090339.8	ICAM1	10270834	10285800	65	-0.015032558619212441
12	ENSG00000090382.6	LYZ	69348340	69354234	76	0.6509593717896109
15	ENSG00000090487.10	SPG21	64963020	64990310	88	-0.3840753808031875
3	ENSG00000090539.15	CHRD	184380072	184389829	112	0.7582000211948303
19	ENSG00000090554.12	FLT3LG	49474206	49486231	53	0.11745400273597285
1	ENSG00000090686.15	USP48	21678297	21783606	159	0.11745400273597285
16	ENSG00000090905.18	TNRC6A	24610208	24827632	168	-0.373784611415818
2	ENSG00000091106.18	NLRC4	32224452	32265854	76	-0.09972517404692416
7	ENSG00000091127.13	PUS7	105439660	105522267	37	-0.6001815379379476
2	ENSG00000091428.17	RAPGEF4	172735273	173052893	141	-0.195557243728184
2	ENSG00000091436.16	MAP3K20	173075434	173268010	130	-0.30760704827858004
17	ENSG00000091536.16	MYO15A	18118581	18179802	112	1.267593105869622
17	ENSG00000091542.8	ALKBH5	18183077	18209954	132	-0.3120399950916008
17	ENSG00000091622.15	PITPNM3	6451469	6556494	167	2.3606022196927783
8	ENSG00000091879.13	ANGPT2	6499650	6563409	128	-0.15446258884750486
14	ENSG00000092036.18	HAUS4	22946227	22957161	106	0.4762717730729331
14	ENSG00000092068.19	SLC7A8	23125294	23183674	154	0.7582000211948303
14	ENSG00000092096.16	SLC22A17	23346305	23352912	98	-0.21207252104286825
14	ENSG00000092148.12	HECTD1	31100111	31207804	104	-0.2344634258637381
15	ENSG00000092445.11	TYRO3	41557674	41583586	131	-0.4550109896336813
15	ENSG00000092531.9	SNAP23	42491243	42545356	129	-0.30533902897889503
1	ENSG00000092621.11	PHGDH	119659797	119744215	140	-0.4643433820246698
17	ENSG00000092871.16	RFFL	35009743	35089319	114	0.06709361391675032
17	ENSG00000092929.11	UNC13D	75827224	75844717	108	-0.24800854112574594
1	ENSG00000092978.10	GPATCH2	217426991	217631082	161	-0.2458211312076577
22	ENSG00000093000.18	NUP50	45163840	45188015	122	-0.2884218358419002
22	ENSG00000093072.15	CECR1	17178789	17221989	148	5.182118342154283
3	ENSG00000093217.9	XYLB	38346759	38421348	85	0.07101876186883681
12	ENSG00000094914.12	AAAS	53307455	53324864	74	-0.3431904321560707
1	ENSG00000094963.13	FMO2	171185207	171211230	99	0.16819590965231074
1	ENSG00000094975.13	SUCO	172532348	172611833	99	0.16819590965231074
5	ENSG00000095015.5	MAP3K1	56815573	56896152	115	-0.10407696851554177
9	ENSG00000095209.11	TMEM38B	105694543	105776612	51	-0.6001815379379476
9	ENSG00000095370.19	SH2D3C	127738316	127778741	79	-0.6001815379379476
9	ENSG00000095380.10	NANS	98056738	98083075	121	-0.12867719509847095
10	ENSG00000095539.15	SEMA4G	100969904	100985871	142	-0.3323316530385266
10	ENSG00000095574.11	IKZF5	122990805	123008817	126	-0.2983189692417748
10	ENSG00000095585.16	BLNK	96191701	96271587	104	-0.05160436982663339
10	ENSG00000095739.10	BAMBI	28677341	28682939	23	-0.6001815379379476
10	ENSG00000095787.21	WAC	28532743	28623112	117	-0.43764015479385454
10	ENSG00000095794.19	CREM	35126790	35212958	97	-0.20807139715735196
6	ENSG00000095951.16	HIVEP1	12008856	12164999	121	-0.6001815379379476
6	ENSG00000096060.14	FKBP5	35573584	35728583	95	0.20054864428768995
10	ENSG00000096717.11	SIRT1	67884668	67918390	53	0.11745400273597285
1	ENSG00000097046.12	CDC7	91500892	91525764	111	-0.08619932637419375
9	ENSG00000099139.13	PCSK5	75890643	76362339	164	0.21153427178773687
10	ENSG00000099246.16	RAB18	27504173	27542237	105	-0.2379464555025401
10	ENSG00000099250.17	NRP1	33177491	33336262	149	-0.4725483713080222
1	ENSG00000099260.10	PALMD	99645942	99694541	52	0.8626909103588903
19	ENSG00000099308.10	MAST3	18097792	18151692	120	0.03372985632401545
19	ENSG00000099337.4	KCNK6	38319843	38332076	59	-0.277853710347119
19	ENSG00000099338.22	CATSPERG	38335774	38370943	89	-0.6001815379379476
19	ENSG00000099341.11	PSMD8	38374535	38383824	33	-0.0238984522452539
16	ENSG00000099385.11	BCL7C	30833625	30894547	61	-0.6001815379379476
19	ENSG00000099622.13	CIRBP	1259383	1274880	76	-0.34995335599243593
19	ENSG00000099783.11	HNRNPM	8455404	8489114	120	-0.4417036893724569
19	ENSG00000099800.7	TIMM13	2425623	2427637	115	0.0612912212919269
9	ENSG00000099810.18	MTAP	21802542	21937651	132	-0.3120399950916008
19	ENSG00000099866.14	MADCAM1	489175	505342	137	1.3431964590695304
19	ENSG00000099875.14	MKNK2	2037464	2051244	129	-0.30533902897889503
22	ENSG00000099940.11	SNAP29	20858982	20891218	127	-0.4504386888996886
22	ENSG00000099942.12	CRKL	20917425	20953749	86	0.06321410721992071
22	ENSG00000099949.18	LZTR1	20979461	20999038	153	-0.10299613067366284
22	ENSG00000099991.17	CABIN1	24011191	24178628	84	-0.373784611415818
22	ENSG00000099992.15	TBC1D10A	30291989	30327046	107	-0.06698503809143662
22	ENSG00000099998.17	GGT5	24219653	24245142	114	-0.09972517404692416
22	ENSG00000100014.19	SPECC1L	24270816	24417740	118	-0.277853710347119
22	ENSG00000100027.14	YPEL1	21700015	21735834	122	-0.4443016868899239
22	ENSG00000100055.20	CYTH4	37282026	37315345	114	0.06709361391675032
22	ENSG00000100056.11	DGCR14	19130278	19144684	96	-0.6001815379379476
22	ENSG00000100068.11	LRP5L	25351420	25405377	99	-0.21599281414281848
22	ENSG00000100083.18	GGA1	37608474	37633564	101	-0.035309998496594414
22	ENSG00000100099.20	HPS4	26451479	26483836	129	-0.15791777449936875
22	ENSG00000100105.17	PATZ1	31325803	31346232	76	-0.34995335599243593
22	ENSG00000100124.14	ANKRD54	37830854	37848867	81	-0.13061754218834534
22	ENSG00000100142.14	POLR2F	38025578	38041915	69	-0.04895423857971885
22	ENSG00000100154.14	TTC28	27978013	28679865	141	-0.4653067732013598
22	ENSG00000100167.19	SEPT3	41976271	41998221	116	0.3834740738478571
22	ENSG00000100196.10	KDELR3	38468061	38483439	25	0.9212058082907638
22	ENSG00000100197.20	CYP2D6	42126498	42130906	103	1.246162328844469
22	ENSG00000100201.20	DDX17	38483447	38507660	98	0.37009100429975106
22	ENSG00000100207.18	TCF20	42160012	42343616	120	-0.2832258408069661
22	ENSG00000100211.10	CBY1	38656639	38673854	81	0.10416445568645576
22	ENSG00000100216.5	TOMM22	38681947	38685421	106	-0.2413637676009874
22	ENSG00000100218.11	RSPH14	23059414	23145021	127	-0.0012101417849116516
22	ENSG00000100221.10	JOSD1	38685542	38701556	96	-0.20398691652422074
22	ENSG00000100226.15	GTPBP1	38705722	38738299	124	0.16664676157249156
22	ENSG00000100227.17	POLDIP3	42583720	42614962	93	-0.6001815379379476
22	ENSG00000100228.12	RAB36	23145325	23164350	121	-0.2858453093782965
22	ENSG00000100242.15	SUN2	38735041	38766333	112	-0.2605861481547532
22	ENSG00000100243.20	CYB5R3	42617839	42649568	139	-0.05291990260387875
22	ENSG00000100246.12	DNAL4	38778507	38794198	134	-0.17442015373215156
22	ENSG00000100263.13	RHBDD3	29259851	29267978	119	-0.44037194274585617
22	ENSG00000100280.16	AP1B1	29327681	29388583	122	-0.6001815379379476
22	ENSG00000100281.13	HMGXB4	35257451	35295807	73	0.18135305772748628
22	ENSG00000100284.20	TOM1	35299274	35347994	123	-0.13634393238041365
22	ENSG00000100314.3	CABP7	29720083	29731839	84	-0.1473876848936883
22	ENSG00000100336.17	APOL4	36189123	36204840	82	0.3274936731771204
22	ENSG00000100359.20	SGSM3	40370590	40410280	75	-0.6001815379379476
22	ENSG00000100362.12	PVALB	36800683	36819479	98	0.1760364958522112
22	ENSG00000100365.14	NCF4	36860987	36878015	45	-0.6001815379379476
22	ENSG00000100380.13	ST13	40824534	40857022	34	0.5184856284066931
22	ENSG00000100425.18	BRD1	49773282	49827512	118	-0.277853710347119
22	ENSG00000100426.6	ZBED4	49853841	49890078	66	-0.3120399950916008
22	ENSG00000100429.17	HDAC10	50245182	50249859	68	-0.6001815379379476
14	ENSG00000100441.9	KHNYN	24429934	24441834	151	0.2814170898435905
14	ENSG00000100461.17	RBM23	22893205	22917802	150	-0.21983470138076974
14	ENSG00000100522.8	GNPNAT1	52775193	52791668	102	-0.4137370102138409
14	ENSG00000100532.11	CGRRF1	54509811	54539309	27	-0.6001815379379476
14	ENSG00000100578.14	KIAA0586	58427384	58551289	71	-0.06448176813910557
14	ENSG00000100596.6	SPTLC2	77505996	77616773	112	-0.09078845326315588
14	ENSG00000100599.15	RIN3	92513773	92688994	154	0.14075385795265855
14	ENSG00000100629.16	CEP128	80476982	80959517	106	-0.4207726527694676
14	ENSG00000100647.7	SUSD6	69611595	69715142	51	-0.6001815379379476
14	ENSG00000100722.18	ZC3H14	88562908	88627596	111	-0.08619932637419375
14	ENSG00000100731.15	PCNX1	70907404	71115382	120	-0.12474799224147527
14	ENSG00000100744.14	GSKIP	96363870	96387288	99	-0.40808717604038297
14	ENSG00000100802.14	C14orf93	22985907	23010166	93	0.013281101670403727
14	ENSG00000100811.12	YY1	100238297	100282792	110	-0.2544116865223314
14	ENSG00000100814.17	CCNB1IP1	20311367	20333312	124	-0.6001815379379476
14	ENSG00000100852.12	ARHGAP5	32076966	32159728	71	-0.06448176813910557
14	ENSG00000100865.14	CINP	102341101	102362916	146	-0.4699257719937087
14	ENSG00000100883.11	SRP54	34981956	35029567	155	-0.10941142625126654
14	ENSG00000100888.12	CHD8	21385193	21456126	49	0.1760364958522112
14	ENSG00000100926.14	TM9SF1	24189142	24195687	113	-0.4318864775144176
14	ENSG00000100934.14	SEC23A	39031918	39109646	137	-0.461368823865985
20	ENSG00000100994.11	PYGB	25248068	25298014	145	4.514827643348237
20	ENSG00000101040.19	ZMYND8	47209213	47356889	139	-0.189735311437396
20	ENSG00000101049.14	SGK2	43558967	43588237	78	0.6188788356427505
20	ENSG00000101052.12	IFT52	43590930	43647296	73	-0.0791584741609917
20	ENSG00000101096.19	NFATC2	51386956	51562831	107	-0.24471720470694036
20	ENSG00000101126.15	ADNP	50888918	50931240	100	-0.4100081196593587
20	ENSG00000101132.9	PFDN4	54207846	54228052	121	-0.4430134236581221
20	ENSG00000101138.11	CSTF1	56392370	56406369	85	-0.15271467140009135
20	ENSG00000101146.12	RAE1	57351009	57379211	125	-0.1437653340693342
20	ENSG00000101180.15	HRH3	62214969	62220267	98	-0.018018012595328484
20	ENSG00000101181.17	MTG2	62183028	62203568	148	-0.21469487926513225
20	ENSG00000101198.14	NKAIN4	63240783	63272694	145	8.449450090491457
20	ENSG00000101199.12	ARFGAP1	63272784	63289793	110	-0.6001815379379476
20	ENSG00000101204.16	CHRNA4	63343222	63378401	149	5.0156777937787735
20	ENSG00000101213.6	PTK6	63528000	63537370	67	-0.6001815379379476
20	ENSG00000101216.10	GMEB2	63587601	63627041	113	-0.09529635666735756
20	ENSG00000101220.17	C20orf27	3753507	3768387	142	0.06944317431060495
20	ENSG00000101224.17	CDC25B	3786771	3806121	129	0.13692473445968387
20	ENSG00000101236.16	RNF24	3927308	4015582	131	0.4160123001919169
20	ENSG00000101247.17	NDUFAF5	13784949	13821582	105	-0.2379464555025401
20	ENSG00000101265.15	RASSF2	4780022	4823645	159	0.9546954668555466
20	ENSG00000101290.13	CDS2	5126785	5197887	123	0.018268602805431057
20	ENSG00000101307.15	SIRPB1	1563520	1620061	7	-0.6001815379379476
20	ENSG00000101310.14	SEC23B	18507492	18561415	100	-0.4100081196593587
20	ENSG00000101327.8	PDYN	1978756	1994285	75	2.6961577122242604
20	ENSG00000101343.14	CRNKL1	20034367	20056046	61	0.023337866254147244
20	ENSG00000101349.16	PAK5	9537388	9839041	150	-0.34661698023316234
20	ENSG00000101353.14	MROH8	37101225	37179588	137	-0.18374339572205947
20	ENSG00000101365.20	IDH3B	2658394	2664219	78	-0.11255738850566836
20	ENSG00000101407.12	TTI1	37983006	38033468	129	-0.010496520019842442
20	ENSG00000101413.11	RPRD1B	38033545	38127386	77	-0.6001815379379476
20	ENSG00000101417.11	PXMP4	33702753	33720319	119	0.03905684283041848
20	ENSG00000101460.12	MAP1LC3A	34546853	34560345	90	-0.6001815379379476
20	ENSG00000101464.10	PIGU	34560541	34677085	103	-0.41554715125970604
18	ENSG00000101489.19	CELF4	37243046	37566037	161	-0.36394126678442107
18	ENSG00000101493.10	ZNF516	76358189	76495190	137	-0.18374339572205947
18	ENSG00000101557.14	USP14	158382	214520	127	-0.3006958398614297
18	ENSG00000101596.14	SMCHD1	2655737	2805017	137	-0.18374339572205947
18	ENSG00000101624.10	CEP76	12661832	12701113	118	-0.277853710347119
18	ENSG00000101680.14	LAMA1	6941743	7117814	138	0.08885258625983836
18	ENSG00000101745.16	ANKRD12	9136776	9285985	116	-0.27229633400934605
18	ENSG00000101782.14	RIOK3	23452822	23486603	127	-0.15095299082317065
12	ENSG00000102189.16	EEA1	92772455	92929331	125	-0.1437653340693342
13	ENSG00000102445.18	RUBCNL	46341999	46438190	93	0.013281101670403727
13	ENSG00000102547.18	CAB39L	49308649	49444126	151	1.5408437009600735
13	ENSG00000102580.14	DNAJC3	95677138	95794989	77	0.14075385795265855
13	ENSG00000102763.17	VWA8	41566836	41961120	139	-0.05291990260387875
13	ENSG00000102786.14	INTS6	51354076	51453592	88	0.26424309060109297
16	ENSG00000102870.5	ZNF629	30778448	30787202	42	-0.6001815379379476
16	ENSG00000102879.15	CORO1A	30182826	30189076	72	-0.6001815379379476
16	ENSG00000102882.11	MAPK3	30114104	30123506	81	-0.3653995400631465
16	ENSG00000102908.20	NFAT5	69565093	69704666	134	-0.032499692330219515
16	ENSG00000102924.11	CBLN1	49277916	49281831	80	-0.3624647650897115
16	ENSG00000102934.9	PLLP	57249038	57284687	99	-0.40808717604038297
16	ENSG00000102935.11	ZNF423	49487523	49857919	137	-0.3225561097940222
16	ENSG00000103005.11	USB1	58001372	58021618	96	-0.20398691652422074
16	ENSG00000103021.9	CCDC113	58231156	58283836	114	-0.26654396201059866
16	ENSG00000103023.11	PRSS54	58284404	58295047	2	
16	ENSG00000103043.14	VAC14	70687438	70801161	147	-0.341442193341228
16	ENSG00000103227.18	LMF1	853633	970999	158	4.455061226429605
16	ENSG00000103241.6	FOXF1	86510526	86515418	121	-0.12867719509847095
16	ENSG00000103245.13	NARFL	729752	741329	112	0.7582000211948303
16	ENSG00000103248.18	MTHFSD	86530175	86555235	117	-0.6001815379379476
16	ENSG00000103260.8	METRN	715114	719655	90	0.2450336544113365
16	ENSG00000103264.17	FBXO31	87327426	87389760	133	0.11475612476351445
16	ENSG00000103274.10	NUBP1	10743785	10765144	128	-0.30303557187765245
16	ENSG00000103335.21	PIEZO1	88715386	88785211	173	2.5876965719343525
16	ENSG00000103353.15	UBFD1	23557731	23574389	102	-0.22729248248973405
16	ENSG00000103363.14	ELOB	2771603	2777297	123	-0.13634393238041365
16	ENSG00000103429.10	BFAR	14632814	14669236	93	-0.3956939914018305
16	ENSG00000103449.11	SALL1	51135974	51151367	85	-0.3764481046690195
16	ENSG00000103522.15	IL21R	27402161	27452042	43	0.726609752377789
16	ENSG00000103549.21	RNF40	30763117	30776307	63	-0.6001815379379476
15	ENSG00000103710.10	RASL12	65053396	65076690	99	-0.0238984522452539
15	ENSG00000103740.9	ACSBG1	78167467	78245688	154	1.4991354170854363
15	ENSG00000103742.11	IGDCC4	65381463	65423072	97	-0.4041264675476498
15	ENSG00000103876.11	FAH	80152489	80186946	117	0.5376081440707041
15	ENSG00000103932.11	RPAP1	41517175	41544269	136	-0.18068135055870727
15	ENSG00000103942.12	HOMER2	82836945	82986153	124	-0.293450218133772
15	ENSG00000104043.14	ATP8B4	49858237	50119457	96	-0.4020842272310842
15	ENSG00000104044.15	OCA2	27754874	28099358	94	2.636812815740162
15	ENSG00000104064.16	GABPB1	50275391	50354958	121	-0.2858453093782965
15	ENSG00000104067.16	TJP1	29699366	29968865	133	-0.3142064728573628
15	ENSG00000104081.13	BMF	40087889	40108892	65	-0.015032558619212441
15	ENSG00000104154.6	SLC30A4	45479744	45522807	69	0.2266594110993955
8	ENSG00000104213.12	PDGFRL	17576432	17643794	118	-0.11668979655170456
8	ENSG00000104312.7	RIPK2	89757746	89791063	48	0.1922077048895062
8	ENSG00000104327.7	CALB1	90058607	90095475	55	-0.6001815379379476
8	ENSG00000104361.9	NIPAL2	98189832	98294393	131	-0.01949934472088223
8	ENSG00000104381.12	GDAP1	74321513	74488872	158	-0.2390927690545509
8	ENSG00000104388.14	RAB2A	60516856	60623627	113	-0.2635914170908876
8	ENSG00000104427.11	ZC2HC1A	78666046	78719765	73	-0.0791584741609917
8	ENSG00000104432.13	IL7	78675742	78805523	77	-0.10622460734421013
8	ENSG00000104435.13	STMN2	79610813	79666175	97	-0.4041264675476498
8	ENSG00000104442.9	ARMC1	65602455	65634217	129	-0.15791777449936875
8	ENSG00000104517.12	UBR5	102253333	102412841	126	-0.2983189692417748
8	ENSG00000104549.11	SQLE	124998496	125022283	90	-0.17757394176330554
8	ENSG00000104611.11	SH2D4A	19313616	19396218	113	-0.2635914170908876
8	ENSG00000104643.9	MTMR9	11285068	11328146	111	-0.2575267302287784
8	ENSG00000104679.10	R3HCC1	23270119	23296279	146	-0.6001815379379476
8	ENSG00000104695.12	PPP2CB	30774456	30814314	53	0.11745400273597285
8	ENSG00000104723.20	TUSC3	15417214	15766649	154	-0.2297138399926445
19	ENSG00000104783.11	KCNN4	43766532	43781257	49	0.1760364958522112
19	ENSG00000104808.7	DHDH	48933681	48944969	65	-0.30760704827858004
19	ENSG00000104812.14	GYS1	48968124	48993310	122	-0.13254198479387652
19	ENSG00000104870.12	FCGRT	49512278	49526333	79	0.1219959998288458
19	ENSG00000104885.17	DOT1L	2164148	2232578	122	-0.6001815379379476
19	ENSG00000104897.9	SF3A2	2237793	2248679	41	-0.6001815379379476
19	ENSG00000104936.17	DMPK	45769716	45782552	129	-0.30533902897889503
19	ENSG00000104946.12	TBC1D17	49878075	49888749	108	-0.07192204271964509
19	ENSG00000104957.13	CCDC130	13731759	13763296	124	-0.4468158780358598
19	ENSG00000104960.15	PTOV1	49851057	49860744	137	-0.3225561097940222
19	ENSG00000104972.15	LILRB1	54617157	54637528	71	0.20336811676031544
19	ENSG00000104973.16	MED25	49818278	49838638	66	-0.3120399950916008
19	ENSG00000104974.11	LILRA1	54593581	54602090	24	1.7769861905444142
19	ENSG00000104980.7	TIMM44	7926763	7943920	121	1.285835833419959
19	ENSG00000104983.8	CCDC61	45995460	46021318	141	-0.060682478991596074
19	ENSG00000105058.11	FAM32A	16185379	16192046	9	-0.6001815379379476
19	ENSG00000105136.20	ZNF419	57487710	57496097	123	0.17288113799127566
19	ENSG00000105143.12	SLC1A6	14950033	15010643	121	-0.12867719509847095
19	ENSG00000105173.13	CCNE1	29811897	29824308	99	-0.21599281414281848
19	ENSG00000105202.8	FBL	39834457	39846414	55	-0.6001815379379476
19	ENSG00000105245.9	NUMBL	40665904	40690972	137	-0.18374339572205947
8	ENSG00000105339.10	DENND3	141117277	141195808	176	-0.4921284593705675
19	ENSG00000105364.13	MRPL4	10251900	10259823	123	-0.4455690027521029
19	ENSG00000105374.9	NKG7	51371605	51372715	3	
19	ENSG00000105376.4	ICAM5	10289980	10296778	105	-0.2379464555025401
19	ENSG00000105383.14	CD33	51225063	51240016	26	0.13125468621047134
19	ENSG00000105402.7	NAPA	47487636	47515240	75	-0.09305242252837713
19	ENSG00000105443.13	CYTH2	48469693	48482314	94	-0.6001815379379476
19	ENSG00000105447.12	GRWD1	48445772	48457022	72	-0.3360517903287964
19	ENSG00000105464.3	GRIN2D	48394874	48444931	101	-0.41189102479082973
19	ENSG00000105486.13	LIG1	48115444	48170603	119	-0.2805623475537646
19	ENSG00000105509.10	HAS1	51713111	51723994	120	-0.6001815379379476
19	ENSG00000105519.15	CAPS	5911768	5915877	135	0.10416445568645576
19	ENSG00000105583.9	WDR83OS	12668070	12671356	64	-0.6001815379379476
19	ENSG00000105649.9	RAB3A	18196783	18204074	81	-0.13061754218834534
19	ENSG00000105676.13	ARMC6	19033574	19060311	110	-0.4272966122301395
19	ENSG00000105677.11	TMEM147	35545594	35547526	83	-0.3710569376022983
19	ENSG00000105696.8	TMEM59L	18612850	18621039	151	2.422442328741612
19	ENSG00000105697.7	HAMP	35280715	35285143	33	-0.0238984522452539
19	ENSG00000105698.15	USF2	35268977	35279815	140	2.388257892154164
19	ENSG00000105707.13	HPN	35040505	35066571	116	-0.10835373204504524
19	ENSG00000105708.8	ZNF14	19710470	19733097	123	-0.13634393238041365
19	ENSG00000105755.7	ETHE1	43506718	43527244	59	0.3668019448345385
19	ENSG00000105771.13	SMG9	43727991	43754990	88	-0.3840753808031875
7	ENSG00000105810.9	CDK6	92604920	92836594	104	-0.05160436982663339
7	ENSG00000105849.5	TWISTNB	19695461	19709087	54	0.10416445568645576
7	ENSG00000105854.12	PON2	95404862	95435329	124	0.4733780813766673
7	ENSG00000105865.10	DUS4L	107563483	107578464	108	-0.24800854112574594
7	ENSG00000105866.13	SP4	21428033	21514822	92	-0.18676106341927606
7	ENSG00000105877.17	DNAH11	21543214	21900120	132	0.26424309060109297
7	ENSG00000105879.11	CBLL1	107743696	107761667	100	-0.029661283102180875
7	ENSG00000105887.10	MTPN	135926760	135977353	46	-0.6001815379379476
7	ENSG00000105926.15	MPP6	24573267	24694193	67	-0.6001815379379476
7	ENSG00000105939.12	ZC3HAV1	139043519	139109719	120	-0.4417036893724569
7	ENSG00000105963.13	ADAP1	897900	955407	119	0.8381048187908761
7	ENSG00000105976.14	MET	116672389	116798386	87	3.3344409092052723
7	ENSG00000106028.10	SSBP1	141738346	141787814	98	0.1760364958522112
7	ENSG00000106066.14	CPVL	28995230	29195451	163	2.1999178722989448
7	ENSG00000106077.18	ABHD11	73736093	73738867	126	-0.1473876848936883
7	ENSG00000106080.10	FKBP14	30010586	30026684	82	-0.13634393238041365
7	ENSG00000106125.14	MINDY4	30771416	30892387	128	-0.30303557187765245
7	ENSG00000106144.19	CASP2	143288214	143307696	15	-0.6001815379379476
7	ENSG00000106153.12	CHCHD2	56101568	56106576	54	1.1606834461230608
7	ENSG00000106290.14	TAF6	100109947	100119567	86	-0.6001815379379476
7	ENSG00000106327.12	TFR2	100620415	100642721	42	-0.6001815379379476
7	ENSG00000106344.8	RBM28	128297684	128343908	138	-0.3245678882588332
7	ENSG00000106346.11	USP42	6104883	6161564	95	-0.3999989923815383
7	ENSG00000106367.13	AP1S1	101154396	101161596	114	-0.26654396201059866
7	ENSG00000106392.10	C1GALT1	7156933	7248651	147	-0.0827028487445084
7	ENSG00000106397.11	PLOD3	101205976	101218318	98	-0.406127029490408
7	ENSG00000106400.11	ZNHIT1	101217673	101224190	102	-0.4137370102138409
7	ENSG00000106483.11	SFRP4	37905931	38025695	163	1.966576254779204
7	ENSG00000106484.14	MEST	130491328	130506237	105	1.9354640391099052
7	ENSG00000106526.10	ACTR3C	150243915	150323725	61	-0.6001815379379476
7	ENSG00000106560.10	GIMAP2	150685699	150693641	93	0.21776864820652092
7	ENSG00000106571.12	GLI3	41960949	42237059	122	0.17921771730217087
7	ENSG00000106615.9	RHEB	151466011	151520120	99	-0.6001815379379476
